Username,Text,language,retweet_count,Time,location
Forfree78384008,Someone can explain me what Bank Melli do with a record under the Department of Defense (DoD) in US ?    https://t.co/UKw8qRcMEn / 30.2.3.41    IP: 30.2.3.41  Country: United States (US)   ISP: DoD Network Information Center  ASN: AS749    #OpIran https://t.co/qweg2KBD3S,en,93,2022-12-30 02:39:15+00:00,
brad_kacsh,This should be bigger news. #StopExecutionInIran #OpIran #IranRevolution #iran https://t.co/806adYdelj,en,3535,2022-12-30 02:38:43+00:00,CO
sarzami_man,Someone can explain me what Bank Melli do with a record under the Department of Defense (DoD) in US ?    https://t.co/UKw8qRcMEn / 30.2.3.41    IP: 30.2.3.41  Country: United States (US)   ISP: DoD Network Information Center  ASN: AS749    #OpIran https://t.co/qweg2KBD3S,en,93,2022-12-30 02:38:41+00:00,
kl84181958,Someone can explain me what Bank Melli do with a record under the Department of Defense (DoD) in US ?    https://t.co/UKw8qRcMEn / 30.2.3.41    IP: 30.2.3.41  Country: United States (US)   ISP: DoD Network Information Center  ASN: AS749    #OpIran https://t.co/qweg2KBD3S,en,93,2022-12-30 02:32:56+00:00,New Federal State of China
IraniHarold,Yet another crime by a regime who kill young people at will.   Mehrdad Malek (17) was chased by security forces Dec 26th returning home from a farm with his friend. The shooter is named as Sergeant Ali Mahmoudi who killed him with a bullet to the head. #IranRevoIution #OpIran https://t.co/JSFbSJiimf,en,487,2022-12-30 02:32:00+00:00,Some Where On The Earth 
NajafiMahdis,Iranian E-mail marketing and notification Service Hacked. #OpIran,en,12197,2022-12-30 02:29:04+00:00,
maeve_queen1,"As the Black Block collective, it is our statement to our friends in Iran, to the Iranian people.   #OpIran #IranRevoIution2022   #مهسا_امینی https://t.co/lXckzfCL5Q",en,127,2022-12-30 02:26:33+00:00,
ecxotikcoin,This should be bigger news. #StopExecutionInIran #OpIran #IranRevolution #iran https://t.co/806adYdelj,en,3535,2022-12-30 02:25:17+00:00,
persiamap2,"@Cartier In Iran, the government doesn't even show mercy to the prisoners,   #زهره_علی_اکبری_جم #سینا_برکپور #محمدمهدی_کرمی #علیرضا_خاوری_احد #میلاد_قاسمی_خواه #محمد_مرادی #منوچهر_بختيارى   #SS35 #OpIran  #Mahsa_Amini  #مهسا_امینی  #OpIran  #sosiran  #Evinprison #Evin_prison https://t.co/wp3NL39fai",en,3,2022-12-30 02:24:27+00:00,
dschmidthawk,Someone can explain me what Bank Melli do with a record under the Department of Defense (DoD) in US ?    https://t.co/UKw8qRcMEn / 30.2.3.41    IP: 30.2.3.41  Country: United States (US)   ISP: DoD Network Information Center  ASN: AS749    #OpIran https://t.co/qweg2KBD3S,en,93,2022-12-30 02:24:24+00:00,"Quartz Hill, CA"
Arreya_2827,Someone can explain me what Bank Melli do with a record under the Department of Defense (DoD) in US ?    https://t.co/UKw8qRcMEn / 30.2.3.41    IP: 30.2.3.41  Country: United States (US)   ISP: DoD Network Information Center  ASN: AS749    #OpIran https://t.co/qweg2KBD3S,en,93,2022-12-30 02:24:04+00:00,Twitter 
An2Cr2ll27,Breaking down everything from the disgusting manipulation of NIAC and #IranLobby to discussing political sponsors like @FranckenTheo and @YeOne_Rhie plus why I asked @lisamurkowski to be the sponsor of an innocent Iranian protester on death row. #OpIran #IranRevoIution #Iran https://t.co/QkCnN26hGq,en,1226,2022-12-30 02:23:01+00:00,on Earth! 
phoenix_memoir,Yet another crime by a regime who kill young people at will.   Mehrdad Malek (17) was chased by security forces Dec 26th returning home from a farm with his friend. The shooter is named as Sergeant Ali Mahmoudi who killed him with a bullet to the head. #IranRevoIution #OpIran https://t.co/JSFbSJiimf,en,487,2022-12-30 02:21:35+00:00,
mikkwallace,@Khamenei_m @khamenei_ir Your crimes against humanity will not be forgotten and your reign in power will be short-lived.    We are anonymous.  We are legion.  We do not forgive.  We do not forget.  Expect us.    #OpIran  #IranRevolution    #IranianRevolution https://t.co/rIEYgND6FW,en,4,2022-12-30 02:21:34+00:00,3 rd rock from the sun
FerhatAbi2001,Someone can explain me what Bank Melli do with a record under the Department of Defense (DoD) in US ?    https://t.co/UKw8qRcMEn / 30.2.3.41    IP: 30.2.3.41  Country: United States (US)   ISP: DoD Network Information Center  ASN: AS749    #OpIran https://t.co/qweg2KBD3S,en,93,2022-12-30 02:21:33+00:00,
anonymousopiran,Someone can explain me what Bank Melli do with a record under the Department of Defense (DoD) in US ?    https://t.co/UKw8qRcMEn / 30.2.3.41    IP: 30.2.3.41  Country: United States (US)   ISP: DoD Network Information Center  ASN: AS749    #OpIran https://t.co/qweg2KBD3S,en,93,2022-12-30 02:20:52+00:00,Your Ethernet cable
MarkNiteguy,@Klitschko What the fuck is UN supposed to be doing if not punishing #putin and IR regime for their crimes? #Ukraine #IranRevolution ##FreeUkraine #OpIran @UN,en,0,2022-12-30 02:20:20+00:00,Brighton. UK
little_world___,"As the Black Block collective, it is our statement to our friends in Iran, to the Iranian people.   #OpIran #IranRevoIution2022   #مهسا_امینی https://t.co/lXckzfCL5Q",en,127,2022-12-30 02:18:28+00:00,
ShahyarGhanbari,Yet another crime by a regime who kill young people at will.   Mehrdad Malek (17) was chased by security forces Dec 26th returning home from a farm with his friend. The shooter is named as Sergeant Ali Mahmoudi who killed him with a bullet to the head. #IranRevoIution #OpIran https://t.co/JSFbSJiimf,en,487,2022-12-30 02:11:03+00:00,"Laguna Beach, California"
Mersedeh1970,@Parrattarna @KromSec Thank you  #MahsaAmini   #OpIran,en,0,2022-12-30 02:06:44+00:00,Australia
5thinion,This should be bigger news. #StopExecutionInIran #OpIran #IranRevolution #iran https://t.co/806adYdelj,en,3535,2022-12-30 02:05:06+00:00,New England
TrapLogicist,"As the Black Block collective, it is our statement to our friends in Iran, to the Iranian people.   #OpIran #IranRevoIution2022   #مهسا_امینی https://t.co/lXckzfCL5Q",en,127,2022-12-30 01:54:19+00:00,
HelpIran_MA,@senateur61 @SebRoloff @valerieletard @V_Delahaye @Senat @FrancoiseGatel @OHenno @YeOne_Rhie @PoSpoIr Thanks for your support❤  This helps all of them so much!  We Iranians will never forget what you have done  #OpIran   #مهسا_امینی,en,0,2022-12-30 01:52:44+00:00,
JalilehJ,Someone can explain me what Bank Melli do with a record under the Department of Defense (DoD) in US ?    https://t.co/UKw8qRcMEn / 30.2.3.41    IP: 30.2.3.41  Country: United States (US)   ISP: DoD Network Information Center  ASN: AS749    #OpIran https://t.co/qweg2KBD3S,en,93,2022-12-30 01:51:31+00:00,Canada 🇨🇦
yvonne05751077,❗️Important clip: words  of RECENTLY DEFECTED IRI’s Ministry Of Intelligence officer says the regime now very fearful and beginning to crack. “If these protests continue the regime is bound to go.” Well done @VICENews getting this out #Mahsa_Amini #OpIran #IranRevoIution https://t.co/kCzYbsLoKb,en,732,2022-12-30 01:50:46+00:00,"South East, England"
HelpIran_MA,"@JoWadephul @IraninBerlin Thank you so much!  You don't really know, but sponsoring these in jail freedom fighters helps them sooooo much!  Because they will be heard and watched  No one commits crime in public!  Please take sponsorship of these people as much as possible❤❤  #OpIran   #مهسا_امینی",en,0,2022-12-30 01:46:11+00:00,
freedom_hugo,"As the Black Block collective, it is our statement to our friends in Iran, to the Iranian people.   #OpIran #IranRevoIution2022   #مهسا_امینی https://t.co/lXckzfCL5Q",en,127,2022-12-30 01:44:26+00:00,"Lausanne, Suisse"
Dani_queenb,Merry Christmas to everyone except  @jabdi and @tparsi    #OpIran #IranRevolution #IranLobby #niac https://t.co/jgIVMXXfUs,en,470,2022-12-30 01:39:31+00:00,"Atlanta, GA"
anarshist,"As the Black Block collective, it is our statement to our friends in Iran, to the Iranian people.   #OpIran #IranRevoIution2022   #مهسا_امینی https://t.co/lXckzfCL5Q",en,127,2022-12-30 01:39:16+00:00,
mikkwallace,WE ARE JUST GOING TO GET LOUDER IN 2023. HOPE YOU ALL ARE READY… ‘CAUSE WE ARE 😈✊🔥🔥🔥 #WomenLifeFreedom #JinJiyanAzadi #ZanZendegiAzadi #Anonymous #Anonymiss #OpJane #OperationJane #OpRussia #OpIsrael #OpIran #WomensRevolution #FckThePatriarchy #FckTheDictators https://t.co/qKqb1e78UL,en,5,2022-12-30 01:38:47+00:00,3 rd rock from the sun
Fuzzy54634363,This should be bigger news. #StopExecutionInIran #OpIran #IranRevolution #iran https://t.co/806adYdelj,en,3535,2022-12-30 01:38:16+00:00,
aziz_nicola,❗️Important clip: words  of RECENTLY DEFECTED IRI’s Ministry Of Intelligence officer says the regime now very fearful and beginning to crack. “If these protests continue the regime is bound to go.” Well done @VICENews getting this out #Mahsa_Amini #OpIran #IranRevoIution https://t.co/kCzYbsLoKb,en,732,2022-12-30 01:37:01+00:00,"Tarzana ,los angeles ,ca"
asranarshism,"As the Black Block collective, it is our statement to our friends in Iran, to the Iranian people.   #OpIran #IranRevoIution2022   #مهسا_امینی https://t.co/lXckzfCL5Q",en,127,2022-12-30 01:36:40+00:00,Iran & Afghanistan 
alchemiana_,Merry Christmas to everyone except  @jabdi and @tparsi    #OpIran #IranRevolution #IranLobby #niac https://t.co/jgIVMXXfUs,en,470,2022-12-30 01:36:25+00:00,
alchemiana_,Breaking down everything from the disgusting manipulation of NIAC and #IranLobby to discussing political sponsors like @FranckenTheo and @YeOne_Rhie plus why I asked @lisamurkowski to be the sponsor of an innocent Iranian protester on death row. #OpIran #IranRevoIution #Iran https://t.co/QkCnN26hGq,en,1226,2022-12-30 01:35:41+00:00,
saadalsaedy77,❗️Important clip: words  of RECENTLY DEFECTED IRI’s Ministry Of Intelligence officer says the regime now very fearful and beginning to crack. “If these protests continue the regime is bound to go.” Well done @VICENews getting this out #Mahsa_Amini #OpIran #IranRevoIution https://t.co/kCzYbsLoKb,en,732,2022-12-30 01:35:29+00:00,
IranRevolt_2022,"As the Black Block collective, it is our statement to our friends in Iran, to the Iranian people.   #OpIran #IranRevoIution2022   #مهسا_امینی https://t.co/lXckzfCL5Q",en,127,2022-12-30 01:32:23+00:00,
Bianconeri_22,"""This is Vida Mohaved, and this photo is from 2017 when Vida took off her headscarf in Tehran. Vida was arrested at the time, the photo went around the world and became a symbol of the Iranian women's movement. Now they've arrested Vida again."" #IranRevolution  #OpIran https://t.co/6S9WdSFhZd",en,180,2022-12-30 01:32:11+00:00,
anna_saba13,"On Dec 21st , Islamic Republic’s mercenaries murdered 2 revolutionaries #hossin_saeedi #حسین_سعیدی and #Mahmoud_Ahmadi in city of #Izeh , #Qalatal village with heavy weapons . 3rd person to successfully escaped from the scene.   #MahsaAmini   #OpIran   #Women_Life_Freedom https://t.co/pB6NkoZHGS",en,3,2022-12-30 01:31:56+00:00,"New Zealand, Auckland"
lmpossiblewish,@agha_rashti #مهسا_امینی #آرمیتا_عباسی #Opiran Hope for freedom ❤️💔🩸,en,1,2022-12-30 01:26:32+00:00,lran
mah74531,#Mahsa_Amini is now a symbol of freedom for the whole world. When women in the west shout her name they’re also shouting for themselves. Against the patriarchy. She did not die in vain and one day will be moved from 100th to no.1 👊🏼  #IranRevolution #OpIran,en,143,2022-12-30 01:26:30+00:00,IRAN
CivilianZer0,"I wrote about the revolution in Iran.    For more than 43 years, since the beginning of the Islamic Republic, Iranians have been living in fear. But for once, it is no longer the people’s turn to be afraid.  #MahsaAmini #مهسا_امینی #IranRevoIution #OpIran  https://t.co/aD5QtTpxaE",en,40,2022-12-30 01:25:49+00:00,"Cleveland, Ohio"
aryaneh,Well done @Twitter the appeal against execution of #SamanYasin has been upheld. Apparently not enough evidence found to confirm the accusation of “setting a bin on fire &amp; shooting 3 times in the air during anti-govt. protests” which of course he denies. #IranRevoIution #OpIran https://t.co/9PuR34TBR5,en,667,2022-12-30 01:25:20+00:00,Iran in my Heart  
NooMajidi,@Anonymousnn3 After the victory in our dear national revolution  It is the turn of Afghan women to be freed from the chains of oppression.  #OpIran  #Anonymouse   #مهسا_امینی,en,0,2022-12-30 01:25:03+00:00,Islamic Republic of Iran
aryaneh,"To those who still dare to justify the regime's actions in Iran, inside and outside the country, watch this and shut the hell up!   .  #MahsaAmini   #IranRevoIution   #OpIran https://t.co/tRHQERAiCi",en,2443,2022-12-30 01:24:13+00:00,Iran in my Heart  
aryaneh,Yet another crime by a regime who kill young people at will.   Mehrdad Malek (17) was chased by security forces Dec 26th returning home from a farm with his friend. The shooter is named as Sergeant Ali Mahmoudi who killed him with a bullet to the head. #IranRevoIution #OpIran https://t.co/JSFbSJiimf,en,487,2022-12-30 01:24:10+00:00,Iran in my Heart  
aryaneh,❗️Important clip: words  of RECENTLY DEFECTED IRI’s Ministry Of Intelligence officer says the regime now very fearful and beginning to crack. “If these protests continue the regime is bound to go.” Well done @VICENews getting this out #Mahsa_Amini #OpIran #IranRevoIution https://t.co/kCzYbsLoKb,en,732,2022-12-30 01:24:05+00:00,Iran in my Heart  
Chris351301451,This should be bigger news. #StopExecutionInIran #OpIran #IranRevolution #iran https://t.co/806adYdelj,en,3535,2022-12-30 01:20:36+00:00,
kasirlou_marjan,Stop executions in Iran #iranrevolution #opiran #mahsaamini #womenlifefreedom https://t.co/Q1wCyIrfad,en,2,2022-12-30 01:18:37+00:00,"Richmond Hill, Ontario (AORRH)"
wildwex1,Yet another crime by a regime who kill young people at will.   Mehrdad Malek (17) was chased by security forces Dec 26th returning home from a farm with his friend. The shooter is named as Sergeant Ali Mahmoudi who killed him with a bullet to the head. #IranRevoIution #OpIran https://t.co/JSFbSJiimf,en,487,2022-12-30 01:12:39+00:00,South Wales
AnonymosArmy,@valkanestor @KromSec @HugoCypher bro dosnt matter where you are from  we are brothers.  #OpIran,en,0,2022-12-30 01:12:00+00:00,
DTrevorMoses,I lost the count of Tweets I've tweeted for her. The only thing I know is that her name and face passes my mind every single day!  I wish hashtages were useful enough to save her from this endless torture!  #آرمیتا_عباسی  #مهسا_امینی   #OpIran  #ArmitaAbbasi  #MahsaAmini https://t.co/CHQVc8oNJu,en,34,2022-12-30 01:11:43+00:00,
Pridefc4life,@myfootkin IRI won’t leave the power just like that. They will start a war and take off. #iranregimechange #iranfreedom #MahsaAmini #OpIran #IranRevolution,en,0,2022-12-30 01:09:56+00:00,
zardkooh_,"As the Black Block collective, it is our statement to our friends in Iran, to the Iranian people.   #OpIran #IranRevoIution2022   #مهسا_امینی https://t.co/lXckzfCL5Q",en,127,2022-12-30 01:09:00+00:00,
Jordan13071514,Keep posting &amp; sharing. Regime’s cyber army is getting such a kicking they don’t even bother me now. Winning hearts/minds of security forces &amp; foreign mercenaries hired to beat/kill for as little as $25 a day is now key. They will stop. And it’ll be over. #OpIran #IranRevoIution,en,59,2022-12-30 01:02:53+00:00,
